,nickname,id,twit
34,"대한민국청소년의회 기자단 - 대외활동,대학생,시민,청소년",assembly2003,"인류의 역사를 바꾼 약, ‘아편’에 대한 모든 것!#양귀비 # 모르핀 # 헤로인 # 아편 # 담배 # 흡연 # 청나라 # 임칙서 # 영국 # 중국 # 홍콩 # 마약  -> 자세히보기 https://youthassembly.kr/news/688325"
35,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
36,,,"울 나겸이가 유혹을...?

모두가 기다린 랭킹 1위 귀환
윤승호X백나겸<야화첩>
4부 보러가기http://bit.ly/paintings4_i?twclid=2-4gt6e4rw2esepn8y4mx2wdqqd"
37,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
38,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
39,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
40,"게임, 애니, 영화, 행사",Fancam41392092,"2022 AGF 페그오 양귀비 차이나드레스 코스프레

#agf #2022agf #agf2022 #페그오 #페이트 #양귀비 #차이나드레스 #코스프레 #에이크라운 #코스어 #코스플레이어 #모델 #튜나 #직캠 #사진
https://jinmo-zzang.tistory.com/1584"
41,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
42,화투캡터용녀,sai0734,"2022.12.03
AGF 2022

""페이트 그랜드 오더"" - 양귀비
모델 : TUNA님(@TUNA_yj0713 )

#TUNA #FGO #양귀비
#코스프레 #cosplay"
43,BTS황후마마𝑻𝒉𝒆𝑨𝒔𝒕𝒓𝒐𝒏𝒂𝒖𝒕,gkeptm1978,"원단 준비 완료 
실 준비완료 
언제 시작하지?

#십자수 #취미생활 #양귀비"
44,흑설댱,dark_muscovado,"2022.12.3 AGF
페그오 양귀비 (참치님) 
@TUNA_yj0713
#에이크라운
#페그오 #양귀비
#AGF #cosplayer"
45,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
46,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
47,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
48,Brad's Hobby Life,BradsHobbyLife,#freeing #bstyle #houchishoujo #yangguifei #放置少女 #楊貴妃 #방치소녀 #양귀비 1/4 #figure #피규어 #フィギュア #shorts
49,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
50,,,개발자 되고 싶은 사람이라면 ㄱㄱ
51,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
52,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
53,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
54,아부라,aburajin7,"芥子咲いて
其日の風に
散りにけり
子規
​
けしさいて
そのひのかぜに
ちりにけり
しき
​
양귀비 피어
그날의 바람결에
흩어지누나
마사오카시키

#양귀비 #두메양귀비"
55,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
56,알뜰 #식자재 #마켓 #마트 #궁채나물 과 #집밥 #가성비 #요리 집밥 #아이디어 #마트,JaYiITuo5h5NlWz,#서태후 #양귀비 #미인 들이 #애용했다던 #고급식자재 #황실 #식자재 #오케이식품 #흰목이버섯 http://blog.naver.com/goodadver/222852536405…
57,,,"이것은 한품쏙의 정석

#능글_떡대공 #허당_미인수 
<죽이는 관계> 지금 감상하기  http://bit.ly/412r2K8?twclid=2-3hkv4fq9iabpq4wf6degzh0v1"
58,알뜰 #식자재 #마켓 #마트 #궁채나물 과 #집밥 #가성비 #요리 집밥 #아이디어 #마트,JaYiITuo5h5NlWz,#서태후 #양귀비 #미인 들이 #애용했다던 #고급식자재 #황실 #식자재 #오케이식품
59,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
60,,,"""아쉽다, 형이 깨어있는 줄 알았으면...""
... 이제 형이 좋아하는 거 더 하자
#떡대수 BL 단편선 왕가를 찾아서
이상적인 나의 룸메이트https://bit.ly/3OdCU7f?twclid=2-4toy4sl8h8y0v7qvwuja31cd3
#BL #다정수 #키작공 #미인공 #요망공"
61,아부라백작,aburajin,"드디어 드디어 드디어 악마의 본성을 드러내기 시작합니다.
양귀비의 달콤한 유혹에 넘어가면 중독이 되어 다시 일어나지 못할 수도 있습니다.
돈도 빽도 없는 2번찍들이여~~
배신의 면상들을 잘들 지켜보시오.
피가끓고 심장이 터질 것이오.
2번 기득권들은 서민을 사람으로 취급하지 않아요.
#양귀비"
62,위키트리 WIKITREE,wikitree,헐... 그 대학교 인근에서... http://i.wik.im/articles/763323 #강원대 #에브리타임 #양귀비
63,인사이트,insight_co_kr,"학교 주변에 무더기로 심긴 '양귀비' 발견하고 경찰 신고한 강원대생

#양귀비 #양귀비신고 #양귀비불법재배 #경찰신고"
64,PEACEFUL,joyraon486,"#양귀비 꽃 그리기

#수채화 #양귀비 #여성 #꽃그림 #손그림 #취미생활"
65,별하나,twonet77,"가평 자라섬 남도 꽃정원.
#자라섬남도 #자라섬남도꽃정원 #라벤더 #양귀비 #꽃천국"
66,아부라백작,aburajin,"조신하지 않은 여자를 좋아해야하는건가요?
거니언니 조신하지 않은 건 아는갑네...
조신하지 않은 #양귀비 는 결국 처형당했는데~~~"
67,,,햇살과 산들바람 사이를 거닐며 소소한 곳에서의 쾌적한 순간을 조용히 관찰해요.
68,Mr. Who`s 𝕏,choiphago,다이소에 이런 거 팔아도 되나요? #양귀비
69,불교공뉴스 TV,hyechulson,"더 좋은 옥천군 
교동저수지 둘레길 걷기 #보리밭 #금계국
#아침운동#저녁노을
#모해카페 #양귀비 꽃
전국동시지방선거 사전투표 시작"
70,불교공뉴스 TV,hyechulson,"더 좋은 옥천군 
교동저수지 둘레길 걷기 #보리밭 #금계국
#아침운동#저녁노을
#모해카페 #양귀비 꽃
전국동시지방선거 사전투표 시작"
71,sunjin kim,sjkim2354,"#페튜니아 #petunia
#장미 #rose
#금계국 #golden-wave #양귀비 #corn-poppy"
72,Darkelrafi,DarkelRafi,"My fragile friend.

#papaveri
#flowers
#flowerstagram
#フラワーズ
#양귀비
#igersmilano
#ig_milano à BAM - Biblioteca degli Alberi Milano"
73,Discover Korea,DiscoverKorea_,"#Poppy #Flowers in full bloom 

#landscape #landscapephotography #NaturePhotography #nature #양귀비
http://k-odyssey.com/news/newsview.php?ncode=1065595647494704…"
74,Discover Korea,DiscoverKorea_,"#Poppy_flowers in full bloom 

#Flowers #landscape #landscapephotography #NaturePhotography #nature #양귀비
http://k-odyssey.com/news/newsview.php?ncode=1065580559471212…"
75,,,Chemisorption involves the formation of new chemical bonds between adsorbed species and atoms of the substrate. Adsorbates dissociate on the metal surface because of weaker intermolecular bonds on the surface #Thermochemistry #intermolecularbonds
76,OO 만드는 사람,hanbaki,"#양귀비 

화려하고 몽환적인 곷 
#용장천길 #서산 #꽃여행 #드라이브여행 #캐논이미지스토밍 #eos6d"
77,,,"Secure your business with user-friendly, efficient, and cost-effective Shieldoo Business VPN
It's like getting top-notch cybersecurity for less than the cost of a piece of chewing gum per hour!
#Shieldoo #Cybersecurity #VPN #PayPerUse"
78,경기일보,ekgib,"비닐하우스에서 몰래 양귀비를 경작하던 70대 노인이 경찰에 덜미를 잡혔습니다. 압수된 양귀비는 무려 1천주가 넘는 규모로, 경찰은 자세한 입수 경로를 조사하고 있습니다.
#비닐하우스 #양귀비 #경기일보"
79,경상북도,gyeongsangbukdo,"실시간 #경주 #분황사
양귀비꽃 개화 현황
⠀
 억수로 예쁜 #양귀비꽃 사이에서
사진 찍으러 가쟈!
⠀
분황사 청보리밭 맞은편
(경북 경주시 분황로 94-11)
.
.
#경상북도 #양귀비 #경주꽃구경"
80,제주선일 제주도여행,jejusunil,#제주도 #양귀비 #꽃밭 #동영상
81,"선명,선유아빠_이승철",onlyyou4656,"분황사 청보리밭 반대쪽엔 양귀비꽃밭이 생겼어요.
분황사를 기준으로 한쪽은 청색 카페트,
반대쪽엔 붉은 카페트.
평일엔 조용하니 예쁜 사진 남기기 좋을듯하네요..
.
#분황사 #양귀비 #분황사양귀비꽃밭
#경주지금공유 #동네한바퀴 @분황사"
82,메밀꽃필무렵,hyeon1436,#양귀비
83,,,KUOSE의 콜렉션으로 옷장의 분위기를 바꿔보세요
84,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
85,,,"안팎을 소개합니다.

안팎은 안그라픽스에서 매달 발행하는 온라인 출판물이며, ‘사람’과 ‘대화’를 통해 들여다본 안팎을 나눕니다.

첫 대화, '소개'가 돌아오는 주에 공개됩니다."
86,한경 KVINA,KVINA_BizCenter,"아프가니스탄, 양귀비 재배 금지…세계 1위 수출국 오명 벗을까

https://kvina.co.kr/newsCenter/view.asp?articleId=202204042158i&page=1&pgCode=0300&serDate=&sercateidx=&seriskvina=0&searchstr=…
#아프가니스탄 #양귀비 #재배 #금지 #세계 #글로벌 #수출국 #오명 #원재료 #아편 #헤로인 #대마초 #마약 #유통 #금지 #포고령 #아프간"
87,나카(Naka),naka_cosplay,"Fate / Grand Order
양귀비 최종재림

 @skulds0516
#FateGrandOrder #FGO #楊貴妃
#페이트그랜드오더 #페그오 #양귀비 #コスプレ #cosplay #코스프레"
88,늘푸른소나무,nulpuleunsonamu,#양귀비
89,나비야 날아라,nabiyanarara,"아름다운 우리동네^^

#양귀비 #꽃"
90,애니플러스샵,ANIPLUS_SHOP,"【마감임박】【넨도로이드 Fate/Grand Order 포리너 / 양귀비】

https://shop.aniplustv.com/Item/6543
-가격 : 78,000원

#애니플러스 에서 예약 판매중!
예약기간 : 12월12일까지

#페그오 #FGO #포리너 #양귀비 #넨도로이드"
91,애니플러스샵,ANIPLUS_SHOP,"【마감임박】【넨도로이드 Fate/Grand Order 포리너 / 양귀비】

https://shop.aniplustv.com/Item/6543
-가격 : 78,000원

#애니플러스 에서 예약 판매중!
예약기간 : 12월12일까지

#페그오 #FGO #포리너 #양귀비 #넨도로이드"
92,한슬 Hansel,hihansel,현관문 앞에 웰시포피 씨앗이 떨어졌었나보다. 바람에 엄청 휘날리는데 꽃대도 제대로 서지 못하고 파닥파닥. 이놈의 바람. 사진찍기도 어렵다. 내년에 포피 심을 계획을 잊지말라는 듯.  #양귀비
93,,,햇살과 산들바람 사이를 거닐며 소소한 곳에서의 쾌적한 순간을 조용히 관찰해요.
94,애니플러스샵,ANIPLUS_SHOP,"【예약】【넨도로이드 Fate/Grand Order 포리너 / 양귀비】

https://shop.aniplustv.com/Item/6543
-가격 : 78,000원

#애니플러스 에서 예약 판매중!
예약기간 : 12월12일까지

#페그오 #FGO #포리너 #양귀비 #넨도로이드"
95,아미아미,AmiAmi_Korea,"넨도로이드 《Fate/Grand Order》 포리너/양귀비
https://amiami.com/eng/detail?gcode=FIGURE-133506…
제작 : 굿스마일컴퍼니
6월 발매예정
#페이트 #페그오 #FGO #양귀비 #楊貴妃"
96,농촌진흥청,love_rda,"[#알쓸신농] 관상용으로 사랑받는 '꽃양귀비'!
최근 농촌진흥청이 이 꽃양귀비의 놀라운 효능을 밝혀냈답니다. 
https://youtu.be/WvSpoeeMx4A
#색다른농업이야기
#알아두면쓸모있는농업기술
#양귀비 #꽃양귀비 #항암 #항염"
97,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
98,,,햇살과 산들바람 사이를 거닐며 소소한 곳에서의 쾌적한 순간을 조용히 관찰해요.
99,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
100,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
101,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
102,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
103,,, Do you feel the weight of post-COVID fraud costs? @traceableaiI's new feature aims at safeguarding your APIs and reputation. Discover the answer to digital fraud: https://bit.ly/3qex5OO?twclid=2283pujls93ivsl16axwjbxgt0 #APISecurity #cybersecurity
104,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
105,,,"Big news! @traceableai, a leader in #APISecurity, is upping its game! We're rolling out digital fraud prevention to shield your APIs. Post-COVID fraud costs are real - let's tackle them together. Details: https://bit.ly/3qex5OO?twclid=27ijc0h5m8qil1vhyhhpd2xt13 #cybersecurity"
106,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
107,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
108,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
109,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
110,こ た ろ う / Kotaro,kotaro_2548,#Keshi #always #항상 #양귀비 #kpop #KPOP好きな人と繋がりたい #citypop #chillmusic #指パッチン
111,sergio,racooncities,"aespa 에스파 〖Next Level〗
➫ 2021.05.17 6PM KST

#POPPY #양귀비
#aespa #에스파
#NextLevel"
112,인사이트,insight_co_kr,"초등학교 앞에서 버젓이 '마약농장' 열고 양귀비 재배하던 70대 노인

#양귀비 #양귀비재배 #비닐하우스 #마약 #노인"
113,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
114,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
115,지나,photo_gna,"사복촬영
m.1+1님
장미와 양귀비..

#사복촬영 #장미 #양귀비"
116,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
117,,,흔하지 않은 화장품 쇼핑몰 리뷰 클라스. 요즘 대세는 상남자보다 역시 뽀얀 남자 아니겠습니까?
118,yul_mom,boo_gi100,"Good morning 
#핑크양귀비 #양귀비 #핑크꽃"
119,나비야 날아라,nabiyanarara,"항상 행복하세요^^

#민들레 #나비 #양귀비"
120,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
121,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
122,#지민이소중해아낀다,soooobiiiin,"들꽃마루 이름도 아름다워요^^~
장미광장 너무너무 예뻐용 색깔로 
가지각색 힐링하고 왔어요^^
트위터 세상은 신비롭고 재밌네요 
늘 푸른 소나무 아름다워요 언제나 
행운을 바랍니다 보라해요
#올림픽공원 #들꽃마루 #양귀비
#장미광장 #힐링 #함께해요
#BTSARMY @BTS_twt
#빌보드핫백1위"
123,예서의책(경진출판),mykorea01,"남북 문학의 사실과 허구의 애매한 경계, 이에 대한 과정을 밝힌다
https://mykyungjin.tistory.com/111
#반공
#남북문학
#북한
#양귀비
#대한민국
#6.25
#여순사건
#마약
#한설야
#모자
#혈로
#승냥이
#소련
#해방기"
124,,,"We know that expanding your company across the globe can be overwhelming. That's where we come in. At G-P, we make it easy to hire anyone in 180+ countries, with just a few clicks 
#GPMeridian #EOR #GlobalMadePossible"
125,eight1_go,happi15zzang,"#태화강_국가정원 #양귀비 #수레국화
#라벤더 

울산 태화강 국가정원 (출처 : 다낭도깨비 | 네이버 카페) http://naver.me/x4bm23tV"
